1651;Teurtheville Bocage;-1.3961897;49.592102;1692;Teurtheville Bocage;-1.3961897;49.592102
1652;Montaigu la Brisette;-1.4077719;49.5627563;1711;Montaigu la Brisette;-1.4077719;49.5627563
1652;Negreville;-1.5489765;49.490069;1731;Negreville;-1.5489765;49.490069
1652;Flamanville;-1.8665098;49.5298059;1717;Flamanville;-1.8665098;49.5298059
1652;le rozel;-1.8289575;49.4874129;1702;le rozel;-1.8289575;49.4874129
1652;le rozel;-1.8289575;49.4874129;1702;le rozel;-1.8289575;49.4874129
1652;Quineville;-1.2894209;49.5144748;1702;Quineville;-1.2894209;49.5144748
1652;Reville;-1.2581061;49.6196577;1731;Reville;-1.2581061;49.6196577
1652;st vaast la hougue;-1.2680981;49.5876233;1698;Reville;-1.2581061;49.6196577
1652;Sauxemesnil;-1.4626838;49.5731375;1712;Sauxemesnil;-1.4626838;49.5731375
1652;le vast;-1.3606769;49.6210653;1715;le vast;-1.3606769;49.6210653
1652;Gonneville;-1.4660035;49.6381093;1702;Gonneville;-1.4660035;49.6381093
1652;Sauxemesnil;-1.4626838;49.5731375;1712;Sauxemesnil;-1.4626838;49.5731375
1652;Sauxemesnil;-1.4626838;49.5731375;1702;Sauxemesnil;-1.4626838;49.5731375
1652;Sauxemesnil;-1.4626838;49.5731375;1713;Sauxemesnil;-1.4626838;49.5731375
1652;Sauxemesnil;-1.4626838;49.5731375;1700;Sauxemesnil;-1.4626838;49.5731375
1652;Teurtheville Bocage;-1.3961897;49.592102;1706;Teurtheville Bocage;-1.3961897;49.592102
1652;Montaigu la Brisette;-1.4077719;49.5627563;1709;Teurtheville Bocage;-1.3961897;49.592102
1652;Teurtheville Bocage;-1.3961897;49.592102;1715;Teurtheville Bocage;-1.3961897;49.592102
1652;Montaigu la Brisette;-1.4077719;49.5627563;1711;Montaigu la Brisette;-1.4077719;49.5627563
1653;Reville;-1.2581061;49.6196577;1703;Reville;-1.2581061;49.6196577
1653;Tamerville;-1.4531051;49.5329127;1702;Tamerville;-1.4531051;49.5329127
1653;Teurtheville Bocage;-1.3961897;49.592102;1705;Teurtheville Bocage;-1.3961897;49.592102
1653;Montaigu la Brisette;-1.4077719;49.5627563;1716;Montaigu la Brisette;-1.4077719;49.5627563
1654;Valcanville;-1.3295519;49.6437175;1704;Valcanville;-1.3295519;49.6437175
1654;Gonneville;-1.4660035;49.6381093;1713;Gonneville;-1.4660035;49.6381093
1654;Gonneville;-1.4660035;49.6381093;1734;Gonneville;-1.4660035;49.6381093
1654;Gonneville;-1.4660035;49.6381093;1738;Gonneville;-1.4660035;49.6381093
1654;Amfreville;-1.392828;49.4102926;1712;Amfreville;-1.392828;49.4102926
1654;Montaigu la Brisette;-1.4077719;49.5627563;1734;Montaigu la Brisette;-1.4077719;49.5627563
1654;Teurtheville Bocage;-1.3961897;49.592102;1735;Teurtheville Bocage;-1.3961897;49.592102
1655;Tamerville;-1.4531051;49.5329127;1703;Tamerville;-1.4531051;49.5329127
1655;Gonneville;-1.4660035;49.6381093;1737;Gonneville;-1.4660035;49.6381093
1655;Flamanville;-1.8665098;49.5298059;1732;Flamanville;-1.8665098;49.5298059
1655;Sauxemesnil;-1.4626838;49.5731375;1712;Sauxemesnil;-1.4626838;49.5731375
1655;Montebourg;-1.3759965;49.4878091;1705;Montebourg;-1.3759965;49.4878091
1655;Montebourg;-1.3759965;49.4878091;1705;Montebourg;-1.3759965;49.4878091
1655;Emondeville;-1.3426361;49.4590611;1705;Emondeville;-1.3426361;49.4590611
1655;Emondeville;-1.3426361;49.4590611;1705;Emondeville;-1.3426361;49.4590611
1655;Teurtheville Bocage;-1.3961897;49.592102;1719;Teurtheville Bocage;-1.3961897;49.592102
1655;brillevast;-1.4142584;49.628085;1728;Teurtheville Bocage;-1.3961897;49.592102
1655;Quettehou;-1.3033477;49.5924741;1708;Quettehou;-1.3033477;49.5924741
1655;Teurtheville Bocage;-1.3961897;49.592102;1727;Teurtheville Bocage;-1.3961897;49.592102
1655;brillevast;-1.4142584;49.628085;1732;brillevast;-1.4142584;49.628085
1655;brillevast;-1.4142584;49.628085;1705;brillevast;-1.4142584;49.628085
1655;Teurtheville Bocage;-1.3961897;49.592102;1720;Ham;#N/A;#N/A
1656;Hemevez;-1.441093;49.4588972;1708;Hemevez;-1.441093;49.4588972
1656;Reville;-1.2581061;49.6196577;1688;Reville;-1.2581061;49.6196577
1656;Gonneville;-1.4660035;49.6381093;1706;Gonneville;-1.4660035;49.6381093
1656;Teurtheville Bocage;-1.3961897;49.592102;1709;Teurtheville Bocage;-1.3961897;49.592102
1656;Octeville l Avenel;-1.354158;49.5436439;1706;Octeville l Avenel;-1.354158;49.5436439
1656;Octeville l Avenel;-1.354158;49.5436439;1706;Octeville l Avenel;-1.354158;49.5436439
1656;Teurtheville Bocage;-1.3961897;49.592102;1709;Teurtheville Bocage;-1.3961897;49.592102
1657;Yvetot Bocage;-1.5042001;49.4897162;1707;Yvetot Bocage;-1.5042001;49.4897162
1657;Flamanville;-1.8665098;49.5298059;1707;Flamanville;-1.8665098;49.5298059
1657;Sauxemesnil;-1.4626838;49.5731375;1734;Sauxemesnil;-1.4626838;49.5731375
1657;Tamerville;-1.4531051;49.5329127;1702;Montaigu la Brisette;-1.4077719;49.5627563
1657;Teurtheville Bocage;-1.3961897;49.592102;1707;Teurtheville Bocage;-1.3961897;49.592102
